host,tool,indent,user,time,method,request_path,status,size,referer,agent
192.168.4.25,acunetix,-,-,22/Dec/2016:16:20:10 +0300,POST,/index.php/component/search/ HTTP/1.1,303,365,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:34:00 +0300,GET,"/index.php/component/search/?ordering=popular&searchphrase=12345'\""\\'\\\"");|]*%00{%0d%0a<%00>%bf%27'\xf0\x9f\x92\xa9&searchword= HTTP/1.1",200,3104,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:25 +0300,POST,/index.php/component/search/ HTTP/1.1,303,372,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:31:13 +0300,GET,/http://hitvtXI9axeIm.bxss.me//component/search/ HTTP/1.1,404,538,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:08 +0300,GET,"/DVWA/vulnerabilities/fi?page='\""()%26%25<acx><ScRiPt%20>H5NJ(9347)</ScRiPt> HTTP/1.1",301,736,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:50 +0300,POST,/index.php/component/search/ HTTP/1.1,303,367,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:44 +0300,POST,/index.php HTTP/1.1,303,369,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:37:00 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:20:45 +0300,POST,/index.php/component/search/ HTTP/1.1,303,361,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:53 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:58 +0300,POST,/index.php/component/users/?task=registration.register HTTP/1.1,200,237,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:12 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3086,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:34:35 +0300,POST,/index.php/component/search/ HTTP/1.1,200,2623,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:24:37 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3089,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:42 +0300,POST,/index.php/component/search/ HTTP/1.1,303,376,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:16 +0300,POST,/index.php/component/search/ HTTP/1.1,303,373,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:56 +0300,POST,/index.php/component/users/?task=registration.register HTTP/1.1,200,238,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:30 +0300,POST,/index.php/component/search/ HTTP/1.1,303,354,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:24:59 +0300,POST,/index.php/component/search/ HTTP/1.1,303,371,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:06 +0300,POST,/index.php/component/search/ HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:40:20 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3087,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:29 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3056,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:57 +0300,POST,/index.php/component/search/ HTTP/1.1,303,376,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:14 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3056,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:35:58 +0300,GET,/index.php/component/search/?ordering=popular&searchphrase=any&searchword=/www.vulnweb.com HTTP/1.1,200,3166,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:52 +0300,POST,/index.php/component/search/ HTTP/1.1,303,380,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:54 +0300,POST,/index.php/component/search/ HTTP/1.1,303,387,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:23 +0300,POST,/index.php/component/search/ HTTP/1.1,303,362,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:24:48 +0300,POST,/index.php/component/search/ HTTP/1.1,303,379,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:01 +0300,POST,/index.php/component/search/ HTTP/1.1,303,372,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:14 +0300,GET,/ HTTP/1.1,200,3351,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:37:19 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3054,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:00 +0300,POST,/index.php HTTP/1.1,200,1837,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:49 +0300,POST,/index.php/component/search/ HTTP/1.1,303,380,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:42 +0300,POST,/index.php/component/search/ HTTP/1.1,303,365,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:12 +0300,GET,/index.php/component/content/?format=feed&type=atom&view=featured<body%20onload=p3oZ(9741)> HTTP/1.1,500,2089,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:10 +0300,POST,/index.php/component/search/ HTTP/1.1,303,399,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:29 +0300,GET,"/index.php/component/search/?searchword=ul.menu\""sTYLe='acu:Expre/**/SSion(kzsy(9157))'bad=\""&ordering=popular&searchphrase=any&areas[0]=weblinks HTTP/1.1",200,3323,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:40:18 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2021,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:00 +0300,POST,/index.php HTTP/1.1,200,237,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:37:47 +0300,POST,/index.php/component/search/ HTTP/1.1,303,402,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:23 +0300,POST,/index.php/component/search/ HTTP/1.1,303,394,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:21 +0300,GET,/images/joomla_black.gif HTTP/1.1,200,4031,http://192.168.4.161/index.php/component/content/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:27 +0300,POST,/index.php/component/search/ HTTP/1.1,303,374,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:20:42 +0300,POST,/index.php/component/search/ HTTP/1.1,303,371,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:29:11 +0300,POST,/index.php/component/search/ HTTP/1.1,303,351,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:48 +0300,POST,"/index.php/component/users/?task=1'\"" HTTP/1.1",200,2736,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:31:50 +0300,POST,/index.php/component/search/ HTTP/1.1,303,408,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:59 +0300,POST,/index.php/component/search/ HTTP/1.1,303,429,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:35:45 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3058,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:39:12 +0300,POST,/index.php/component/users/?task=registration.register HTTP/1.1,200,237,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:20:43 +0300,POST,/index.php/component/search/ HTTP/1.1,303,403,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:36 +0300,POST,/index.php/component/search/ HTTP/1.1,303,410,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:30 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3053,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:31:26 +0300,POST,/index.php HTTP/1.1,500,1924,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:25 +0300,POST,/index.php/component/search/ HTTP/1.1,303,371,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:01 +0300,POST,/administrator/index.php HTTP/1.1,303,382,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:32 +0300,POST,/index.php/component/search/ HTTP/1.1,303,356,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:28:56 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2035,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:29 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3055,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:17 +0300,POST,/index.php/component/search/ HTTP/1.1,303,371,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:18:13 +0300,GET,/templates/beez_20/images/content_bg.gif HTTP/1.1,200,447,http://192.168.4.161/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:16 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3056,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:25 +0300,POST,/index.php/component/search/ HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:37:55 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:26:14 +0300,POST,/index.php/component/search/ HTTP/1.1,303,430,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:11 +0300,POST,/index.php HTTP/1.1,500,2049,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:11 +0300,GET,/index.php/component/content/?format=feed&type=atom&view=/WEB-INF/web.xml HTTP/1.1,500,2065,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:39 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:23 +0300,POST,/index.php/component/search/ HTTP/1.1,500,2017,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:33 +0300,POST,/index.php/component/search/ HTTP/1.1,303,347,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:27:17 +0300,POST,/index.php/component/search/ HTTP/1.1,303,375,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:39:25 +0300,POST,/index.php/component/users/?task=registration.register HTTP/1.1,404,3990,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:25:28 +0300,POST,/index.php/component/search/ HTTP/1.1,303,379,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:05 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:31:13 +0300,GET,"/index.php/component/search/?searchword=ul.menu\""sTYLe='acu:Expre/**/SSion(kzsy(9807))'bad=\""&ordering=newest&searchphrase=all&areas[0]=categories HTTP/1.1",200,3324,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:52 +0300,GET,/index.php/component/mailto/?link=90ed7f9d717b47dafcf4b4c1bb9de7c57b1fb587&template=beez_20&tmpl=JyI= HTTP/1.1,200,338,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:30:04 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3086,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:19:05 +0300,POST,/index.php HTTP/1.1,200,1850,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:37:11 +0300,POST,/index.php HTTP/1.1,303,368,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:22:05 +0300,POST,/index.php/component/search/ HTTP/1.1,303,394,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:48 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3054,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:31:38 +0300,POST,/index.php/component/search/ HTTP/1.1,303,373,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:38:45 +0300,POST,/index.php/component/users/?task=registration.register HTTP/1.1,200,237,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:21:54 +0300,POST,/index.php/component/search/ HTTP/1.1,303,380,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:35:38 +0300,POST,/index.php/component/search/ HTTP/1.1,200,3054,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:32:21 +0300,POST,/index.php HTTP/1.1,200,237,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:33:09 +0300,POST,/index.php HTTP/1.1,200,237,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:46 +0300,POST,/index.php/component/users/?task=reset.request HTTP/1.1,200,237,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:36:02 +0300,GET,/DVWA/vulnerabilities/fi/?page=/etc/passwd HTTP/1.1,302,390,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
192.168.4.25,acunetix,-,-,22/Dec/2016:16:23:49 +0300,POST,/index.php/component/search/ HTTP/1.1,303,366,http://192.168.4.161/DVWA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21"""
